Chart Recorder Data File Thu, Feb 09, 2023 3:46 PM
Time (s)	Position (m)  
15:01:04.118	0.146000
15:01:05.118	0.146000
15:01:06.118	0.145000
15:01:07.119	0.145000
15:01:08.118	0.145000
15:01:09.118	0.145000
15:01:10.117	0.144000
15:01:11.117	0.144000
15:01:12.118	0.144000
15:01:13.117	0.144000
15:01:14.118	0.144000
15:01:15.118	0.144000
15:01:16.118	0.143000
15:01:17.118	0.143000
15:01:18.118	0.143000
15:01:19.118	0.143000
15:01:20.118	0.143000
15:01:21.118	0.142000
15:01:22.118	0.142000
15:01:23.118	0.142000
15:01:24.118	0.142000
15:01:25.118	0.142000
15:01:26.118	0.142000
15:01:27.118	0.141000
15:01:28.118	0.141000
15:01:29.118	0.141000
15:01:30.118	0.141000
15:01:31.118	0.141000
15:01:32.118	0.140000
15:01:33.118	0.140000
15:01:34.118	0.140000
15:01:35.117	0.140000
15:01:36.118	0.140000
15:01:37.118	0.140000
15:01:38.118	0.139000
15:01:39.118	0.139000
15:01:40.118	0.139000
15:01:41.118	0.139000
15:01:42.117	0.139000
15:01:43.118	0.139000
15:01:44.118	0.139000
15:01:45.118	0.138000
15:01:46.118	0.138000
15:01:47.118	0.138000
15:01:48.118	0.138000
15:01:49.118	0.138000
15:01:50.118	0.138000
15:01:51.117	0.137000
15:01:52.117	0.137000
15:01:53.118	0.137000
15:01:54.118	0.137000
15:01:55.117	0.137000
15:01:56.118	0.136000
15:01:57.117	0.136000
15:01:58.117	0.136000
15:01:59.118	0.136000
15:02:00.118	0.136000
15:02:01.118	0.136000
15:02:02.118	0.135000
15:02:03.118	0.135000
15:02:04.118	0.135000
15:02:05.118	0.135000
15:02:06.118	0.135000
15:02:07.118	0.135000
15:02:08.118	0.135000
15:02:09.117	0.134000
15:02:10.118	0.134000
15:02:11.118	0.134000
15:02:12.118	0.134000
15:02:13.118	0.134000
15:02:14.118	0.134000
15:02:15.118	0.134000
15:02:16.118	0.134000
15:02:17.118	0.134000
15:02:18.118	0.134000
15:02:19.118	0.134000
15:02:20.118	0.134000
15:02:21.118	0.133000
15:02:22.118	0.134000
15:02:23.118	0.134000
15:02:24.118	0.133000
15:02:25.118	0.133000
15:02:26.118	0.133000
15:02:27.117	0.133000
15:02:28.118	0.133000
15:02:29.118	0.133000
15:02:30.118	0.133000
15:02:31.118	0.133000
15:02:32.117	0.133000
15:02:33.118	0.133000
15:02:34.118	0.133000
15:02:35.118	0.133000
15:02:36.118	0.133000
15:02:37.117	0.133000
15:02:38.118	0.133000
15:02:39.118	0.133000
15:02:40.118	0.133000
15:02:41.118	0.134000
15:02:42.117	0.134000
15:02:43.118	0.133000
15:02:44.118	0.133000
15:02:45.118	0.134000
15:02:46.118	0.133000
15:02:47.118	0.134000
15:02:48.118	0.134000
15:02:49.118	0.134000
15:02:50.118	0.134000
15:02:51.118	0.134000
15:02:52.118	0.134000
15:02:53.118	0.134000
15:02:54.117	0.134000
15:02:55.118	0.134000
15:02:56.117	0.134000
15:02:57.118	0.134000
15:02:58.118	0.135000
15:02:59.118	0.135000
15:03:00.118	0.135000
15:03:01.118	0.135000
15:03:02.118	0.135000
15:03:03.118	0.135000
15:03:04.118	0.136000
15:03:05.117	0.136000
15:03:06.118	0.135000
15:03:07.117	0.136000
15:03:08.118	0.136000
15:03:09.118	0.136000
15:03:10.118	0.136000
15:03:11.118	0.136000
15:03:12.118	0.136000
15:03:13.118	0.136000
15:03:14.118	0.137000
15:03:15.118	0.137000
15:03:16.118	0.137000
15:03:17.118	0.137000
15:03:18.118	0.137000
15:03:19.118	0.137000
15:03:20.118	0.137000
15:03:21.117	0.137000
15:03:22.118	0.138000
15:03:23.117	0.138000
15:03:24.118	0.138000
15:03:25.118	0.138000
15:03:26.118	0.138000
15:03:27.118	0.139000
15:03:28.118	0.139000
15:03:29.118	0.139000
15:03:30.118	0.139000
15:03:31.117	0.139000
15:03:32.118	0.139000
15:03:33.118	0.139000
15:03:34.117	0.139000
15:03:35.118	0.140000
15:03:36.118	0.140000
15:03:37.117	0.140000
15:03:38.118	0.140000
15:03:39.118	0.140000
15:03:40.118	0.140000
15:03:41.117	0.141000
15:03:42.118	0.141000
15:03:43.118	0.141000
15:03:44.118	0.141000
15:03:45.118	0.141000
15:03:46.118	0.142000
15:03:47.118	0.142000
15:03:48.117	0.142000
15:03:49.118	0.142000
15:03:50.117	0.142000
15:03:51.118	0.143000
15:03:52.118	0.143000
15:03:53.118	0.143000
15:03:54.117	0.143000
15:03:55.118	0.143000
15:03:56.117	0.144000
15:03:57.118	0.144000
15:03:58.118	0.144000
15:03:59.118	0.144000
15:04:00.118	0.144000
15:04:01.118	0.145000
15:04:02.117	0.145000
15:04:03.118	0.145000
15:04:04.118	0.145000
15:04:05.118	0.145000
15:04:06.118	0.146000
15:04:07.119	0.146000
15:04:08.117	0.146000
15:04:09.118	0.146000
15:04:10.118	0.146000
15:04:11.118	0.147000
15:04:12.118	0.147000
15:04:13.117	0.147000
15:04:14.117	0.147000
15:04:15.118	0.147000
15:04:16.118	0.147000
15:04:17.118	0.147000
15:04:18.118	0.148000
15:04:19.118	0.148000
15:04:20.117	0.148000
15:04:21.118	0.148000
15:04:22.118	0.148000
15:04:23.118	0.149000
15:04:24.118	0.149000
15:04:25.118	0.149000
15:04:26.118	0.149000
15:04:27.118	0.149000
15:04:28.118	0.149000
15:04:29.118	0.149000
15:04:30.118	0.149000
15:04:31.118	0.150000
15:04:32.118	0.150000
15:04:33.118	0.150000
15:04:34.118	0.150000
15:04:35.117	0.150000
15:04:36.118	0.150000
15:04:37.118	0.150000
15:04:38.118	0.150000
15:04:39.117	0.150000
15:04:40.118	0.150000
15:04:41.118	0.151000
15:04:42.118	0.151000
15:04:43.118	0.151000
15:04:44.118	0.151000
15:04:45.118	0.151000
15:04:46.118	0.151000
15:04:47.117	0.151000
15:04:48.118	0.151000
15:04:49.117	0.151000
15:04:50.118	0.151000
15:04:51.118	0.151000
15:04:52.118	0.151000
15:04:53.118	0.151000
15:04:54.118	0.152000
15:04:55.118	0.151000
15:04:56.118	0.151000
15:04:57.118	0.152000
15:04:58.118	0.152000
15:04:59.118	0.152000
15:05:00.117	0.152000
15:05:01.118	0.152000
15:05:02.118	0.152000
15:05:03.118	0.152000
15:05:04.118	0.152000
15:05:05.118	0.152000
15:05:06.118	0.152000
15:05:07.118	0.152000
15:05:08.118	0.152000
15:05:09.118	0.152000
15:05:10.118	0.152000
15:05:11.117	0.152000
15:05:12.117	0.152000
15:05:13.118	0.152000
15:05:14.118	0.152000
15:05:15.118	0.152000
15:05:16.118	0.152000
15:05:17.118	0.152000
15:05:18.118	0.152000
15:05:19.117	0.152000
15:05:20.118	0.152000
15:05:21.118	0.151000
15:05:22.118	0.151000
15:05:23.118	0.151000
15:05:24.118	0.151000
15:05:25.118	0.151000
15:05:26.118	0.151000
15:05:27.118	0.151000
15:05:28.118	0.151000
15:05:29.118	0.151000
15:05:30.118	0.151000
15:05:31.118	0.151000
15:05:32.118	0.151000
15:05:33.118	0.151000
15:05:34.118	0.151000
15:05:35.118	0.151000
15:05:36.118	0.151000
15:05:37.117	0.151000
15:05:38.118	0.151000
15:05:39.118	0.150000
15:05:40.118	0.150000
15:05:41.118	0.150000
15:05:42.118	0.150000
15:05:43.118	0.150000
15:05:44.118	0.150000
15:05:45.118	0.150000
15:05:46.118	0.150000
15:05:47.118	0.150000
15:05:48.117	0.149000
15:05:49.117	0.149000
15:05:50.118	0.149000
15:05:51.118	0.149000
15:05:52.118	0.149000
15:05:53.118	0.149000
15:05:54.118	0.149000
15:05:55.118	0.149000
15:05:56.118	0.148000
15:05:57.118	0.148000
15:05:58.117	0.148000
15:05:59.118	0.148000
15:06:00.118	0.148000
15:06:01.118	0.147000
15:06:02.118	0.147000
15:06:03.119	0.147000
15:06:04.117	0.147000
15:06:05.118	0.147000
15:06:06.117	0.147000
15:06:07.118	0.147000
15:06:08.118	0.147000
15:06:09.117	0.146000
15:06:10.118	0.146000
15:06:11.118	0.146000
15:06:12.118	0.146000
15:06:13.118	0.146000
15:06:14.118	0.145000
15:06:15.118	0.145000
15:06:16.118	0.145000
15:06:17.118	0.145000
15:06:18.117	0.145000
15:06:19.118	0.145000
15:06:20.118	0.145000
15:06:21.118	0.144000
15:06:22.117	0.144000
15:06:23.118	0.144000
15:06:24.118	0.144000
15:06:25.118	0.144000
15:06:26.118	0.144000
15:06:27.118	0.143000
15:06:28.118	0.143000
15:06:29.118	0.143000
15:06:30.118	0.143000
15:06:31.118	0.143000
15:06:32.118	0.143000
15:06:33.118	0.143000
15:06:34.118	0.142000
15:06:35.118	0.142000
15:06:36.117	0.142000
15:06:37.118	0.142000
15:06:38.118	0.142000
15:06:39.118	0.142000
15:06:40.118	0.142000
15:06:41.117	0.141000
15:06:42.118	0.141000
15:06:43.118	0.141000
15:06:44.118	0.141000
15:06:45.118	0.141000
15:06:46.118	0.141000
15:06:47.118	0.141000
15:06:48.118	0.140000
15:06:49.118	0.140000
15:06:50.117	0.140000
15:06:51.118	0.140000
