# Chart Recorder Data File Thu, Feb 09, 2023 2:01 PM
# Time (s)	Position (m)
13:30:32.117	0.180000
13:30:33.117	0.180000
13:30:34.117	0.180000
13:30:35.118	0.180000
13:30:36.118	0.180000
13:30:37.118	0.180000
13:30:38.118	0.180000
13:30:39.118	0.180000
13:30:40.118	0.181000
13:30:41.118	0.181000
13:30:42.118	0.181000
13:30:43.118	0.181000
13:30:44.118	0.181000
13:30:45.118	0.181000
13:30:46.118	0.181000
13:30:47.118	0.181000
13:30:48.117	0.181000
13:30:49.118	0.182000
13:30:50.118	0.182000
13:30:51.118	0.182000
13:30:52.117	0.182000
13:30:53.118	0.182000
13:30:54.118	0.182000
13:30:55.118	0.182000
13:30:56.118	0.182000
13:30:57.118	0.182000
13:30:58.118	0.182000
13:30:59.118	0.183000
13:31:00.117	0.183000
13:31:01.118	0.183000
13:31:02.117	0.183000
13:31:03.118	0.183000
13:31:04.117	0.183000
13:31:05.118	0.183000
13:31:06.118	0.183000
13:31:07.118	0.184000
13:31:08.118	0.184000
13:31:09.118	0.184000
13:31:10.117	0.184000
13:31:11.117	0.184000
13:31:12.118	0.184000
13:31:13.118	0.184000
13:31:14.118	0.185000
13:31:15.118	0.185000
13:31:16.118	0.185000
13:31:17.118	0.185000
13:31:18.118	0.185000
13:31:19.118	0.186000
13:31:20.118	0.186000
13:31:21.118	0.186000
13:31:22.117	0.186000
13:31:23.117	0.186000
13:31:24.118	0.186000
13:31:25.118	0.186000
13:31:26.118	0.186000
13:31:27.118	0.187000
13:31:28.118	0.187000
13:31:29.118	0.187000
13:31:30.117	0.187000
13:31:31.118	0.187000
13:31:32.118	0.187000
13:31:33.118	0.188000
13:31:34.118	0.188000
13:31:35.118	0.188000
13:31:36.118	0.188000
13:31:37.118	0.188000
13:31:38.118	0.188000
13:31:39.118	0.188000
13:31:40.118	0.189000
13:31:41.117	0.189000
13:31:42.118	0.189000
13:31:43.118	0.189000
13:31:44.118	0.189000
13:31:45.118	0.190000
13:31:46.118	0.190000
13:31:47.118	0.190000
13:31:48.118	0.190000
13:31:49.118	0.190000
13:31:50.117	0.190000
13:31:51.118	0.190000
13:31:52.118	0.190000
13:31:53.118	0.191000
13:31:54.118	0.191000
13:31:55.118	0.191000
13:31:56.118	0.191000
13:31:57.118	0.191000
13:31:58.118	0.191000
13:31:59.118	0.191000
13:32:00.117	0.191000
13:32:01.118	0.191000
13:32:02.118	0.192000
13:32:03.118	0.192000
13:32:04.118	0.192000
13:32:05.118	0.192000
13:32:06.118	0.192000
13:32:07.117	0.192000
13:32:08.118	0.192000
13:32:09.118	0.192000
13:32:10.117	0.193000
13:32:11.118	0.193000
13:32:12.118	0.193000
13:32:13.118	0.193000
13:32:14.118	0.193000
13:32:15.118	0.193000
13:32:16.118	0.193000
13:32:17.118	0.193000
13:32:18.118	0.193000
13:32:19.118	0.194000
13:32:20.118	0.193000
13:32:21.118	0.194000
13:32:22.117	0.194000
13:32:23.118	0.194000
13:32:24.118	0.194000
13:32:25.118	0.194000
13:32:26.118	0.194000
13:32:27.118	0.194000
13:32:28.118	0.194000
13:32:29.118	0.194000
13:32:30.118	0.194000
13:32:31.118	0.194000
13:32:32.118	0.194000
13:32:33.118	0.194000
13:32:34.119	0.194000
13:32:35.118	0.194000
13:32:36.118	0.194000
13:32:37.118	0.194000
13:32:38.117	0.194000
13:32:39.118	0.194000
13:32:40.118	0.195000
13:32:41.118	0.195000
13:32:42.118	0.195000
13:32:43.118	0.195000
13:32:44.118	0.195000
13:32:45.118	0.195000
13:32:46.118	0.195000
13:32:47.118	0.195000
13:32:48.118	0.195000
13:32:49.118	0.195000
13:32:50.118	0.195000
13:32:51.118	0.195000
13:32:52.118	0.195000
13:32:53.118	0.195000
13:32:54.118	0.195000
13:32:55.118	0.195000
13:32:56.117	0.195000
13:32:57.118	0.195000
13:32:58.118	0.195000
13:32:59.118	0.195000
13:33:00.118	0.194000
13:33:01.118	0.194000
13:33:02.117	0.194000
13:33:03.118	0.194000
13:33:04.117	0.194000
13:33:05.118	0.194000
13:33:06.118	0.194000
13:33:07.117	0.194000
13:33:08.118	0.194000
13:33:09.118	0.194000
13:33:10.117	0.194000
13:33:11.118	0.194000
13:33:12.118	0.194000
13:33:13.118	0.194000
13:33:14.118	0.194000
13:33:15.118	0.194000
13:33:16.118	0.193000
13:33:17.118	0.193000
13:33:18.118	0.193000
13:33:19.117	0.193000
13:33:20.117	0.193000
13:33:21.118	0.193000
13:33:22.118	0.193000
13:33:23.117	0.193000
13:33:24.118	0.193000
13:33:25.118	0.193000
13:33:26.118	0.193000
13:33:27.118	0.193000
13:33:28.118	0.193000
13:33:29.118	0.192000
13:33:30.117	0.192000
13:33:31.118	0.192000
13:33:32.118	0.192000
13:33:33.118	0.192000
13:33:34.118	0.192000
13:33:35.117	0.192000
13:33:36.118	0.192000
13:33:37.118	0.192000
13:33:38.118	0.191000
13:33:39.118	0.191000
13:33:40.118	0.191000
13:33:41.118	0.191000
13:33:42.118	0.191000
13:33:43.118	0.191000
13:33:44.118	0.191000
13:33:45.118	0.191000
13:33:46.118	0.191000
13:33:47.118	0.191000
13:33:48.118	0.190000
13:33:49.118	0.190000
13:33:50.118	0.190000
13:33:51.117	0.190000
13:33:52.117	0.190000
13:33:53.118	0.190000
13:33:54.117	0.190000
13:33:55.117	0.189000
13:33:56.118	0.189000
13:33:57.118	0.189000
13:33:58.118	0.189000
13:33:59.118	0.189000
13:34:00.118	0.189000
13:34:01.118	0.189000
13:34:02.118	0.188000
13:34:03.118	0.188000
13:34:04.118	0.188000
13:34:05.118	0.188000
13:34:06.118	0.188000
13:34:07.118	0.188000
13:34:08.118	0.188000
13:34:09.117	0.188000
13:34:10.118	0.187000
13:34:11.118	0.187000
13:34:12.118	0.187000
13:34:13.118	0.187000
13:34:14.118	0.187000
13:34:15.118	0.187000
13:34:16.118	0.187000
